,date,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,state,county,city,latitude,longitude,notes,fatalities,days_since_last
1369,2020-08-26,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Grodno,Hrodna,Grodno,53.6884,23.8258,"On 26 August 2020, a protest was held in Grodno against the Lukashenko government. [size=no report]",0,-1 days +00:00:00.000000000
1370,2020-08-26,Protests,Peaceful protest,Protesters (Belarus),Labour Group (Belarus),Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Smalyavichy,Zhodzina,54.0999,28.3392,"On 26 August 2020, around 500 people marched in Zhodzina of the Minsk region in support of the injured and detained protesters. BelAZ workers joined the protest. [size=around 500]",0,-9 days +00:00:00.000000000
1371,2020-08-25,Protests,Protest with intervention,Protesters (Belarus),,Protesters,Police Forces of Belarus (1994-),,State Forces,MILITARY VERSUS PROTESTERS,Mogilev,Babruysk,Babruysk,53.1384,29.2214,"On 25 August 2020, a protest of solidarity was organized in Babruysk of the Mogilev region. At least one person was arrested. [size=no report]",0,-3 days +00:00:00.000000000
1372,2020-08-25,Protests,Peaceful protest,Protesters (Belarus),Government of Belarus (1994-),Protesters,,,NaN,SOLE PROTESTER ACTION,Grodno,Smarhon,Smarhon,54.4798,26.3957,"On 25 August 2020, around 500 people, mostly government employees, took part in a pro-Lukashenka protest in Smarhon of the Grodno region, demanding stability. [size=around 500]",0,0 days 00:00:00.000000000
1373,2020-08-25,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Vitebsk,Navapolatsk,Navapolatsk,55.5350,28.6434,"On 25 August 2020, an anti-regime march was held in Navapolatsk of the Vitebsk region. [size=no report]",0,-7 days +00:00:00.000000000
1374,2020-08-25,Protests,Protest with intervention,Protesters (Belarus),,Protesters,Police Forces of Belarus (1994-) Belarus Special Purpose Police,,State Forces,MILITARY VERSUS PROTESTERS,Grodno,Hrodna,Grodno,53.6884,23.8258,"On 25 August 2020, around 500 people protested outside the police department in Grodno, demanding the release of the arrested factory workers. Several people were arrested by special purpose police. A protester reportedly sprayed gas at individuals trying to arrest a protester. [size=around 500]",0,0 days 00:00:00.000000000
1375,2020-08-25,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Brest,Brest,52.0975,23.6878,"On 25 August 2020, a protest was held in Brest against the Lukrashenko government. [size=no report]",0,-1 days +00:00:00.000000000
1376,2020-08-25,Protests,Peaceful protest,Protesters (Belarus),Labour Group (Belarus),Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Leninski,53.8594,27.5878,"On 25 August 2020, workers of the advertising industry protested outside the National Arts Museum in Minsk-Leninski, in support of the museum workers who they believed were fired due to their anti-government activism. [size=no report]",0,-4 days +00:00:00.000000000
1377,2020-08-25,Protests,Protest with intervention,Protesters (Belarus),Teachers (Belarus); Health Workers (Belarus),Protesters,Police Forces of Belarus (1994-) Belarus Special Purpose Police,,State Forces,MILITARY VERSUS PROTESTERS,Minsk,City of Minsk,Minsk-Maskouski,53.8705,27.4894,"On 25 August 2020, hundreds of teachers protested outside the Belarusian education ministry in Minsk-Maskouski, condemning the idea that teachers should serve the state ideology. An oncologist who joined the protest was arrested by the special purpose police. [size=hundreds]",0,-4 days +00:00:00.000000000
1378,2020-08-25,Protests,Peaceful protest,Protesters (Belarus),Former Military Forces of Belarus (1994-); Labour Group (Belarus),Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Savetski,53.9538,27.5953,"On 25 August 2020, a pro-Lukashenka rally was held outside the Komarouka market in Minsk-Savetski. Former soldiers and pensioners joined the rally. [size=no report]",0,-3 days +00:00:00.000000000
1379,2020-08-25,Protests,Peaceful protest,Protesters (Belarus),Health Workers (Belarus),Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Partyzanski,53.8803,27.6700,"On 25 August 2020, doctors of the 6th hospital protested in Minsk-Partyzanski, in solidarity with the researchers who protested for academic freedoms. [size=no report]",0,-6 days +00:00:00.000000000
1380,2020-08-25,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Grodno,Smarhon,Smarhon,54.4798,26.3957,"On 25 August 2020, people protested in Smarhon of the Grodno region, demanding prosecution of police brutality cases. [size=no report]",0,-12 days +00:00:00.000000000
1381,2020-08-25,Protests,Protest with intervention,Protesters (Belarus),BPF: Conservative Christian Party of the Belarusian People's Front; Former Government of Belarus (1994-),Protesters,Police Forces of Belarus (1994-),,State Forces,MILITARY VERSUS PROTESTERS,Minsk,City of Minsk,Minsk,53.9000,27.5667,"On 25 August 2020, around 5000 people protested in Minsk, demanding new elections and the stopping of political repressions. BPF members of the first independent Belarus parliament took part in the rally. Dozens of people were arrested by the police. [size=around 5000]",0,-1 days +00:00:00.000000000
1382,2020-08-25,Strategic developments,Arrests,Police Forces of Belarus (1994-) Belarus Special Purpose Police,,State Forces,Civilians (Belarus),Labour Group (Belarus),Civilians,MILITARY VERSUS CIVILIANS,Grodno,Hrodna,Grodno,53.6884,23.8258,"Arrests: On 25 August 2020, around 28 workers of the Grodno Azot factory, who left the factory on strike in solidarity with protesters though were not yet actively protesting, were arrested by the special purpose police in Grodno.",0,-1 days +00:00:00.000000000
1383,2020-08-25,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Gomel,Gomel,Gomel,52.4345,30.9754,"On 25 August 2020, an opposition march was held in Gomel against President Lukashenko's government. [size=no report]",0,-2 days +00:00:00.000000000
1384,2020-08-24,Protests,Peaceful protest,Protesters (Belarus),BSDP-PA: Belarusian Social Democratic Party-People's Assembly,Protesters,,,NaN,SOLE PROTESTER ACTION,Mogilev,Mogilev,Mogilev,53.9168,30.3449,"On 24 August 2020, an anti-Lukashenka protest was held in Mogilev. A BSDP-PA leader allegedly organized it. [size=no report]",0,-1 days +00:00:00.000000000
1385,2020-08-24,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Brest,Brest,52.0975,23.6878,"On 24 August 2020, a protest was held in Brest, with protesters demanding regime change. [size=no report]",0,-1 days +00:00:00.000000000
1386,2020-08-24,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Dzyarzhynsk,Dzyarzhynsk,53.6832,27.1380,"On 24 August 2020, a car caravan was organized in Dzyarzhynsk of the Minsk region in solidarity with the national protest movement. [size=no report]",0,-2 days +00:00:00.000000000
1387,2020-08-24,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Dzyarzhynsk,Fanipal,53.7470,27.3348,"On 24 August 2020, a car caravan was organized in Fanipal of the Minsk region in solidarity with the national protest movement. [size=no report]",0,
1388,2020-08-24,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Mogilev,Horki,Horki,54.2862,30.9863,"On 24 August 2020, people held a protest in Horki of the Mogilev region, condemning the police violence. [size=no report]",0,-10 days +00:00:00.000000000
1389,2020-08-24,Protests,Peaceful protest,Protesters (Belarus),Health Workers (Belarus),Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Kastrychnitski,53.8567,27.5414,"On 24 August 2020, doctors of the emergency hospital protested in Minsk-Kastrychnitski in solidarity with the national protest movement against President Lukashenko. [size=no report]",0,-9 days +00:00:00.000000000
1390,2020-08-24,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Grodno,Hrodna,Grodno,53.6884,23.8258,"On 24 August 2020, around 500 people protested in Grodno, demanding the resignation of president Lukashenka. [size=around 500]",0,-1 days +00:00:00.000000000
1391,2020-08-24,Protests,Peaceful protest,Protesters (Belarus),Women (Belarus),Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk,53.9000,27.5667,"On 24 August 2020, thousands of people protested in Minsk, demanding the resignation of president Lukashenka, the release of political prisoners, and new elections. Women groups led some parts of the protests. [size=thousands]",0,-1 days +00:00:00.000000000
1392,2020-08-23,Protests,Peaceful protest,Protesters (Belarus),Government of Belarus (1994-),Protesters,,,NaN,SOLE PROTESTER ACTION,Gomel,Gomel,Gomel,52.4345,30.9754,"On 23 August 2020, a protest was held in Gomel in favor of the Lukashenka regime. [size=no report]",0,0 days 00:00:00.000000000
1393,2020-08-23,Protests,Peaceful protest,Protesters (Belarus),Labour Group (Belarus),Protesters,,,NaN,SOLE PROTESTER ACTION,Grodno,Hrodna,Grodno,53.6884,23.8258,"On 23 August 2020, around 10000 people, including factory workers, marched in Grodno, demanding new elections, regime change and the release of political prisoners. Anarchists took part in the rally. [size=around 10000]",0,-1 days +00:00:00.000000000
1394,2020-08-23,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Byaroza,Belaazersk,52.4685,25.1779,"On 23 August 2020, people held a march in Belaazersk of the Brest region, demanding new and fair elections. [size=no report]",0,-13 days +00:00:00.000000000
1395,2020-08-23,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Luninets,Luninets,52.2472,26.8047,"On 23 August 2020, an anti-regime protest was held in Luninets of the Brest region. [size=no report]",0,-4 days +00:00:00.000000000
1396,2020-08-23,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Gomel,Zhlobin,Zhlobin,52.8926,30.0240,"On 23 August 2020, people held a march in Zhlobin of the Gomel region, demanding new and fair elections. [size=no report]",0,-3 days +00:00:00.000000000
1397,2020-08-23,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Gomel,Kalinkavichy,Kalinkavichy,52.1323,29.3257,"On 23 August 2020, people held a march in Kalinkavichy of the Gomel region, demanding new and fair elections. [size=no report]",0,-21 days +00:00:00.000000000
1398,2020-08-23,Protests,Peaceful protest,Protesters (Belarus),Labour Group (Belarus); Independent Politicians (Belarus); Former Government of Belarus (1994-),Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk,53.9000,27.5667,"On 23 August 2020, around 300000 people protested in Minsk, demanding new elections, the release of political prisoners, and regime change. Factory workers, actors, one former minister, as well as members of the joint opposition staff, joined the rally. [size=around 300000]",0,-1 days +00:00:00.000000000
1399,2020-08-23,Protests,Peaceful protest,Protesters (Belarus),Labour Group (Belarus); Former Military Forces of Belarus (1994-); Orthodox Christian Group (Belarus),Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Brest,Brest,52.0975,23.6878,"On 23 August 2020, around 20000 people protested in Brest, demanding new elections, the resignation of president Lukashenka, the release of political prisoners, and the prosecution of police brutality. Restaurant workers and former soldiers participated in the protest. [size=around 20000]",0,-1 days +00:00:00.000000000
1400,2020-08-23,Protests,Peaceful protest,Protesters (Belarus),Catholic Christian Group (Belarus); Labour Group (Belarus),Protesters,,,NaN,SOLE PROTESTER ACTION,Vitebsk,Vitebsk,Vitebsk,55.1904,30.2049,"On 23 August 2020, around 2000 people protested in Vitebsk, demanding new elections, regime change, and the release of political prisoners. Catholic priests and workers joined the rally. [size=around 2000]",0,-2 days +00:00:00.000000000
1401,2020-08-23,Protests,Peaceful protest,Protesters (Belarus),Former Military Forces of Belarus (1994-),Protesters,,,NaN,SOLE PROTESTER ACTION,Mogilev,Mogilev,Mogilev,53.9168,30.3449,"On 23 August 2020, around 2000 people protested in Mogilev, demanding new elections, regime change, and the release of political prisoners. Former soldiers joined the rally. [size=around 2000]",0,-1 days +00:00:00.000000000
1402,2020-08-23,Protests,Peaceful protest,Protesters (Belarus),Former Military Forces of Belarus (1994-); Women (Belarus),Protesters,,,NaN,SOLE PROTESTER ACTION,Gomel,Gomel,Gomel,52.4345,30.9754,"On 23 August 2020, around 2000 people, including women groups, protested in Gomel, demanding new elections, regime change, and the release of political prisoners. Former soldiers joined the rally. [size=around 2000]",0,-4 days +00:00:00.000000000
1403,2020-08-23,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Grodno,Vawkavysk,Vawkavysk,53.1561,24.4513,"On 23 August 2020, people held a march in Vawkavysk of the Grodno region, demanding new and fair elections. [size=no report]",0,-9 days +00:00:00.000000000
1404,2020-08-23,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Vitebsk,Orsha,Orsha,54.5081,30.4172,"On 23 August 2020, people held a march in Orsha of the Vitebsk region, demanding new and fair elections. [size=no report]",0,-7 days +00:00:00.000000000
1405,2020-08-23,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Pinsk,Pinsk,52.1229,26.0951,"On 23 August 2020, people held a march in Pinsk of the Brest region, demanding new and fair elections. [size=no report]",0,-4 days +00:00:00.000000000
1406,2020-08-23,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Gomel,Rahachow,Rahachow,53.0934,30.0490,"On 23 August 2020, people held a march in Rahachow of the Gomel region, demanding new and fair elections. [size=no report]",0,-11 days +00:00:00.000000000
1407,2020-08-23,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Gomel,Svietlahorsk,Svietlahorsk,52.6329,29.7389,"On 23 August 2020, people held a march in Svietlahorsk of Gomel region, demanding new and fair elections. [size=no report]",0,-7 days +00:00:00.000000000
